datetime,project,price,market_cap,market_cap_circulating,market_cap_fully_diluted,volume,vol_mc,pe,pe_circulating,ps,ps_circulating,tvl,gmv,revenue,revenue_protocol
2022-01-17T00:00:00+00:00,1inch,2.433042054,3649563080,1074446417,3649563080,85877988.7,0.023531033,1639.684125,482.7297662,1639.684125,482.7297662,35126395.85,,4189.545833,4189.545833
2022-01-16T00:00:00+00:00,1inch,2.386516565,3579774848,1052047691,3579774848,59305685.21,0.016566876,1595.507938,468.8983284,1595.507938,468.8983284,34867116.28,360894.5297,3258.191967,3258.191967
2022-01-15T00:00:00+00:00,1inch,2.365094252,3547641378,1041742667,3547641378,99955498.19,0.028175198,1531.864245,449.8223397,1531.864245,449.8223397,34974852.2,,4024.940442,4024.940442
2022-01-14T00:00:00+00:00,1inch,2.346497034,3519745551,1043105604,3519745551,267967882,0.076132743,1453.647992,430.8005639,1453.647992,430.8005639,34904096.71,775770.6095,8867.542966,8867.542966
2022-01-13T00:00:00+00:00,1inch,2.248295117,3372442675,994071541.6,3372442675,62264748.4,0.018462804,1388.196095,409.1889366,1388.196095,409.1889366,33882993.47,,11400.64897,11400.64897
2022-01-12T00:00:00+00:00,1inch,2.148976295,3223464442,945722485.6,3223464442,56960629.01,0.017670624,1332.643806,390.9803367,1332.643806,390.9803367,32250262.02,584720.2545,6122.9328,6122.9328
2022-01-11T00:00:00+00:00,1inch,2.078401498,3117602247,915647902.7,3117602247,80498030.59,0.025820494,1258.233412,369.5464313,1258.233412,369.5464313,32218409.96,,4160.107436,4160.107436
2022-01-10T00:00:00+00:00,1inch,2.155729157,3233593736,942440586.5,3233593736,51521971.42,0.015933347,1282.104563,373.6732177,1282.104563,373.6732177,32510049.6,757771.8116,7612.046113,7612.046113
2022-01-09T00:00:00+00:00,1inch,2.126501649,3189752474,939993334.5,3189752474,87244361.23,0.027351452,1206.784017,355.6291411,1206.784017,355.6291411,33075533.26,,4240.624233,4240.624233
2022-01-08T00:00:00+00:00,1inch,2.17993239,3269898585,957912034,3269898585,141841734.1,0.043378022,1149.698406,336.8024757,1149.698406,336.8024757,33411668.29,667687.7142,6454.596451,6454.596451
2022-01-07T00:00:00+00:00,1inch,2.346282962,3519424444,1034089150,3519424444,118895085.4,0.033782537,1238.30375,363.8425808,1238.30375,363.8425808,34451265.69,,8885.484115,8885.484115
2022-01-06T00:00:00+00:00,1inch,2.338253256,3507379883,1030361985,3507379883,119417651.4,0.034047538,1251.972593,367.7916303,1251.972593,367.7916303,36143299.86,779459.5307,8872.56656,8872.56656
2022-01-05T00:00:00+00:00,1inch,2.491738213,3737607320,1108541791,3737607320,100789061,0.026966199,1320.324202,391.5966635,1320.324202,391.5966635,37471891.71,,8249.767597,8249.767597
2022-01-04T00:00:00+00:00,1inch,2.564295355,3846443033,1128806178,3846443033,107841424.6,0.028036662,1351.065569,396.4938902,1351.065569,396.4938902,36772299.55,432654.6202,2903.57375,2903.57375
2022-01-03T00:00:00+00:00,1inch,2.555689091,3833533637,1081305864,3833533637,70742085.91,0.018453493,1208.143924,340.7751788,1208.143924,340.7751788,36126407.71,,6276.799345,6276.799345
2022-01-02T00:00:00+00:00,1inch,2.535982562,3803973842,1064489490,3803973842,63664895.37,0.016736418,1178.403692,329.7599821,1178.403692,329.7599821,36185667.51,367457.6871,2578.880158,2578.880158
2022-01-01T00:00:00+00:00,1inch,2.394582171,3591873256,1013679600,3591873256,83023957.34,0.023114389,1109.114653,313.0085104,1109.114653,313.0085104,36049047.82,,3478.146654,3478.146654
2021-12-31T00:00:00+00:00,1inch,2.467605342,3701408013,1041429273,3701408013,105767969.2,0.028575064,1094.937514,308.0719487,1094.937514,308.0719487,36221403.28,438678.4441,4106.009051,4106.009051
2021-12-30T00:00:00+00:00,1inch,2.403654092,3605481138,1011353683,3605481138,103450477,0.028692558,1066.3519,299.1165061,1066.3519,299.1165061,36158813.49,,3834.28844,3834.28844
2021-12-29T00:00:00+00:00,1inch,2.554131402,3831197103,1084633017,3831197103,134841027.7,0.035195534,1115.105179,315.6924225,1115.105179,315.6924225,36796140.58,923422.9253,9212.790966,9212.790966
2021-12-28T00:00:00+00:00,1inch,2.79989534,4199843010,1186219389,4199843010,139717622.4,0.033267344,1210.402655,341.870659,1210.402655,341.870659,37444190.94,,9376.467621,9376.467621
2021-12-27T00:00:00+00:00,1inch,2.763105306,4144657959,1165170468,4144657959,92762624.23,0.02238125,1215.368671,341.6715438,1215.368671,341.6715438,37174546.55,542148.0427,4741.0735,4741.0735
2021-12-26T00:00:00+00:00,1inch,2.742024146,4113036219,1160934082,4113036219,100374791.6,0.024404062,1135.585446,320.5271673,1135.585446,320.5271673,36125944.51,,8765.295284,8765.295284
2021-12-25T00:00:00+00:00,1inch,2.752514828,4128772242,1160629059,4128772242,190107129,0.04604447,1148.444674,322.8364715,1148.444674,322.8364715,36828696.75,686113.7001,7996.391631,7996.391631
2021-12-24T00:00:00+00:00,1inch,2.792459615,4188689422,1176015992,4188689422,234382225.6,0.055955981,1166.901144,327.6190395,1166.901144,327.6190395,36419713.36,,7904.579032,7904.579032
2021-12-23T00:00:00+00:00,1inch,2.482684383,3724026574,1048887003,3724026574,98446632.93,0.026435534,1040.606156,293.0908924,1040.606156,293.0908924,34767833.7,939812.9389,7814.363298,7814.363298
2021-12-22T00:00:00+00:00,1inch,2.44655912,3669838680,1035005209,3669838680,52467158.3,0.014296857,1025.67383,289.2709596,1025.67383,289.2709596,34180586.51,,4372.43882,4372.43882
2021-12-21T00:00:00+00:00,1inch,2.409235804,3613853705,1019200102,3613853705,70544977.11,0.019520706,1003.080024,282.8944794,1003.080024,282.8944794,33625632.22,458430.5389,3486.202481,3486.202481
2021-12-20T00:00:00+00:00,1inch,2.436688144,3655032216,1029058507,3655032216,64961796.52,0.017773249,1003.546607,282.5442055,1003.546607,282.5442055,33931648.19,,6961.781024,6961.781024
2021-12-19T00:00:00+00:00,1inch,2.473516348,3710274522,1041049337,3710274522,92312553.37,0.024880249,991.3199678,278.150037,991.3199678,278.150037,36795934.29,521683.5858,4338.942573,4338.942573
2021-12-18T00:00:00+00:00,1inch,2.455827292,3683740938,1003970756,3683740938,107829161.9,0.029271646,977.0374035,266.2828352,977.0374035,266.2828352,38246003.38,,4551.15422,4551.15422
2021-12-17T00:00:00+00:00,1inch,2.58625089,3879376335,1053837589,3879376335,81004210.95,0.02088073,1027.647831,279.1618597,1027.647831,279.1618597,39346693.98,747776.5599,5708.664543,5708.664543
2021-12-16T00:00:00+00:00,1inch,2.547441438,3821162157,1036728775,3821162157,97759298.09,0.025583656,990.7137439,268.7929494,990.7137439,268.7929494,38632907.29,,9393.608752,9393.608752
2021-12-15T00:00:00+00:00,1inch,2.547133036,3820699554,1039175186,3820699554,123154388.5,0.032233466,962.2089192,261.7069515,962.2089192,261.7069515,37877942.19,1336958.939,12978.5056,12978.5056
2021-12-14T00:00:00+00:00,1inch,2.403932407,3605898610,983010312.4,3605898610,148080447.5,0.041066171,927.7833381,252.9246348,927.7833381,252.9246348,37480322.74,,9551.368315,9551.368315
2021-12-13T00:00:00+00:00,1inch,2.543549657,3815324485,1038271250,3815324485,58255558.71,0.015268835,961.6717143,261.7014874,961.6717143,261.7014874,38771702.54,1113698.018,10507.0594,10507.0594
2021-12-12T00:00:00+00:00,1inch,2.581210525,3871815788,1051330381,3871815788,84028684.04,0.021702655,983.2090557,266.9748789,983.2090557,266.9748789,38689135.6,,11126.4369,11126.4369
2021-12-11T00:00:00+00:00,1inch,2.486625389,3729938084,1020177387,3729938084,104876671.9,0.028117537,930.4659495,254.4922463,930.4659495,254.4922463,39542847.18,776316.8659,7925.70244,7925.70244
2021-12-10T00:00:00+00:00,1inch,2.511098329,3766647493,1023078440,3766647493,144424292.1,0.038342928,931.5498038,253.023019,931.5498038,253.023019,40072267.31,,17896.05606,17896.05606
2021-12-09T00:00:00+00:00,1inch,2.724679664,4087019497,1103659567,4087019497,108605781,0.026573345,1042.270623,281.4549687,1042.270623,281.4549687,40021507.08,2065809.753,21307.75852,21307.75852
2021-12-08T00:00:00+00:00,1inch,2.674313755,4011470633,1071721470,4011470633,130019726.2,0.032411985,1041.624183,278.2847248,1041.624183,278.2847248,40035896.07,,6284.515449,6284.515449
2021-12-07T00:00:00+00:00,1inch,2.666336398,3999504597,1065852557,3999504597,150806019.8,0.037706175,1024.396185,272.9976341,1024.396185,272.9976341,38787173.31,623880.7296,5432.981106,5432.981106
2021-12-06T00:00:00+00:00,1inch,2.624268405,3936402608,1046462854,3936402608,141943304.9,0.036059143,1003.151089,266.6801281,1003.151089,266.6801281,39035208.34,,11364.66635,11364.66635
2021-12-05T00:00:00+00:00,1inch,2.65969257,3989538855,1062133156,3989538855,284452938,0.071299704,1009.463569,268.7490373,1009.463569,268.7490373,38916191.9,1231365.622,9620.943843,9620.943843
2021-12-04T00:00:00+00:00,1inch,3.472883437,5209325156,628926728.7,5209325156,171107494.4,0.032846384,1320.357648,159.4080215,1320.357648,159.4080215,44856499.94,,30600.33515,30600.33515
2021-12-03T00:00:00+00:00,1inch,3.472883437,5209325156,628926728.7,5209325156,171107494.4,0.032846384,1394.833562,168.3995687,1394.833562,168.3995687,46715464.64,1076692.819,10947.74736,10947.74736
2021-12-02T00:00:00+00:00,1inch,3.690301956,5535452934,667555663.3,5535452934,495261959,0.089470901,1494.622223,180.2460506,1494.622223,180.2460506,47477999.83,,3464.828201,3464.828201
2021-12-01T00:00:00+00:00,1inch,3.546867348,5320301022,643168255.5,5320301022,116727963.6,0.021940105,1405.12536,169.8648296,1405.12536,169.8648296,47091156.36,1884362.745,15535.81134,15535.81134
2021-11-30T00:00:00+00:00,1inch,3.757474573,5636211860,679439297.7,5636211860,87794606.16,0.015576882,1500.675346,180.9048043,1500.675346,180.9048043,45359681.63,,4162.24431,4162.24431
2021-11-29T00:00:00+00:00,1inch,3.648064823,5472097235,658968597.3,5472097235,99922028.23,0.01826028,1443.780152,173.8649261,1443.780152,173.8649261,44631120.1,700894.8898,8470.767224,8470.767224
2021-11-28T00:00:00+00:00,1inch,3.691983569,5537975353,665407163,5537975353,94517784.26,0.017067209,1435.099513,172.4322401,1435.099513,172.4322401,45280062.35,,12105.80154,12105.80154
2021-11-27T00:00:00+00:00,1inch,3.66831865,5502477976,663509135.9,5502477976,246709935.2,0.044836151,1151.220002,138.8183637,1151.220002,138.8183637,45322593.31,378812.7236,4315.939724,4315.939724
2021-11-26T00:00:00+00:00,1inch,4.219899551,6329849326,763238747.2,6329849326,209135397,0.033039554,576.6985198,69.53698786,576.6985198,69.53698786,48373995.57,,22724.96853,22724.96853
2021-11-25T00:00:00+00:00,1inch,3.993853093,5990779640,723122129.2,5990779640,216992595.4,0.036221094,553.7663863,66.84284057,553.7663863,66.84284057,63981363.65,640167.0284,6484.607248,6484.607248
2021-11-24T00:00:00+00:00,1inch,4.044488562,6066732843,731612720,6066732843,163822241.1,0.027003372,557.6275514,67.24664167,557.6275514,67.24664167,69154176.12,,7527.980357,7527.980357
2021-11-23T00:00:00+00:00,1inch,4.023586671,6035380006,689544332.7,6035380006,134071522.1,0.022214264,553.7518001,63.26634198,553.7518001,63.26634198,69129101.83,801118.221,6980.963958,6980.963958
2021-11-22T00:00:00+00:00,1inch,4.023586671,6035380006,732578927.1,6035380006,185017358.5,0.030655461,555.1341171,67.38259322,555.1341171,67.38259322,70630261.77,,7752.304933,7752.304933
2021-11-21T00:00:00+00:00,1inch,3.997311173,5995966760,722461714.5,5995966760,116520778,0.019433193,549.0469084,66.15536522,549.0469084,66.15536522,69810236.88,646397.5414,6476.944166,6476.944166
2021-11-20T00:00:00+00:00,1inch,3.919757839,5879636758,706980767.5,5879636758,118391200.6,0.020135802,529.1878223,63.63073574,529.1878223,63.63073574,67204777.49,,6828.931325,6828.931325
2021-11-19T00:00:00+00:00,1inch,3.548780953,5323171430,640552427.1,5323171430,131904910.5,0.024779384,473.9028791,57.02608744,473.9028791,57.02608744,65922237.26,1475038.692,15509.86128,15509.86128
2021-11-18T00:00:00+00:00,1inch,3.934997858,5902496787,706266408.5,5902496787,112915747.1,0.019130167,527.6775121,63.1395348,527.6775121,63.1395348,66629180.36,,6679.263861,6679.263861
2021-11-17T00:00:00+00:00,1inch,3.871246256,5806869384,699846436.3,5806869384,158892332.1,0.027362822,517.1431597,62.32631965,517.1431597,62.32631965,66629180.36,567712.9299,4949.347637,4949.347637
2021-11-16T00:00:00+00:00,1inch,4.275669611,6413504417,759635259.4,6413504417,97553753.56,0.015210678,561.9188855,66.55540725,561.9188855,66.55540725,71172974.38,,12670.79188,12670.79188
2021-11-15T00:00:00+00:00,1inch,4.275669611,6413504417,769267688.6,6413504417,92744451.54,0.014460807,565.4509721,67.82300815,565.4509721,67.82300815,71197336.3,1166678.777,19057.09601,19057.09601
2021-11-14T00:00:00+00:00,1inch,4.28259376,6423890639,772544714.3,6423890639,105058585.7,0.016354355,568.7639485,68.40022765,568.7639485,68.40022765,70323265.7,,5828.562853,5828.562853
2021-11-13T00:00:00+00:00,1inch,4.172681223,6259021834,753135191.7,6259021834,110185033.1,0.017604194,549.3473959,66.10183943,549.3473959,66.10183943,70323265.7,912064.7198,16414.99261,16414.99261
2021-11-12T00:00:00+00:00,1inch,4.301822875,6452734313,776164220.6,6452734313,176466656.2,0.027347578,572.2890647,68.83753063,572.2890647,68.83753063,70123515.86,,8005.811601,8005.811601
2021-11-11T00:00:00+00:00,1inch,4.070829034,6106243552,732221287.2,6106243552,248677651.2,0.040725145,540.1201727,64.76772253,540.1201727,64.76772253,71506620.07,1367252.658,17134.50895,17134.50895
2021-11-10T00:00:00+00:00,1inch,4.457059483,6685589224,809830463.3,6685589224,130380156.5,0.01950167,597.0562595,72.32187486,597.0562595,72.32187486,71479677.3,,10876.45518,10876.45518
2021-11-09T00:00:00+00:00,1inch,4.607618341,6911427511,830447080.4,6911427511,130942221.3,0.018945756,619.0024732,74.3766459,619.0024732,74.3766459,69697871.33,477956.3754,7521.227536,7521.227536
2021-11-08T00:00:00+00:00,1inch,4.57594201,6863913015,825860734.4,6863913015,114889423.2,0.016738182,617.9880412,74.35584577,617.9880412,74.35584577,69657643.05,,15354.37412,15354.37412
2021-11-07T00:00:00+00:00,1inch,4.426180153,6639270229,796266910.7,6639270229,124528392.1,0.018756337,601.2787046,72.11309678,601.2787046,72.11309678,71144082.32,696209.3499,10793.25574,10793.25574
2021-11-06T00:00:00+00:00,1inch,4.530948025,6796422038,797921761.2,6796422038,108910031.2,0.016024613,617.5812009,72.50601519,617.5812009,72.50601519,71192095.58,,7113.092687,7113.092687
2021-11-05T00:00:00+00:00,1inch,4.530948025,6796422038,803039863.7,6796422038,189808894,0.027927767,613.6306253,72.50430461,613.6306253,72.50430461,73501489.41,1033369.193,13751.23435,13751.23435
2021-11-04T00:00:00+00:00,1inch,4.422394111,6633591166,799712887.4,6633591166,133781070.1,0.020167217,604.3883332,72.86206324,604.3883332,72.86206324,72917196.83,,9047.820732,9047.820732
2021-11-03T00:00:00+00:00,1inch,4.629742186,6944613279,834819587,6944613279,144038299.8,0.020741011,630.9263935,75.84435448,630.9263935,75.84435448,70829188.86,874676.1479,12708.61228,12708.61228
2021-11-02T00:00:00+00:00,1inch,4.576683443,6865025165,826237976.4,6865025165,175180147.5,0.025517772,628.405944,75.63160266,628.405944,75.63160266,72475918.32,,8302.225713,8302.225713
2021-11-01T00:00:00+00:00,1inch,4.588487614,6882731421,829227929,6882731421,187608758.3,0.027257893,630.9366638,76.01492358,630.9366638,76.01492358,72475918.32,896369.5888,10494.89023,10494.89023
2021-10-31T00:00:00+00:00,1inch,4.694289961,7041434942,847790297.8,7041434942,141374167.2,0.020077466,645.7105517,77.7436908,645.7105517,77.7436908,73615874.2,,12939.48231,12939.48231
2021-10-30T00:00:00+00:00,1inch,5.153367091,7730050637,903884947.1,7730050637,263560620.1,0.034095588,713.8611912,83.47272423,713.8611912,83.47272423,72323753.86,628397.1123,7078.321808,7078.321808
2021-10-29T00:00:00+00:00,1inch,5.153367091,7730050637,931943483.3,7730050637,503687772.2,0.065159699,712.0960149,85.85108581,712.0960149,85.85108581,72323753.86,,14316.65403,14316.65403
2021-10-28T00:00:00+00:00,1inch,5.615125067,8422687601,1007477416,8422687601,2338983773,0.277700407,780.350207,93.34137126,780.350207,93.34137126,67725467.12,4061206.613,90305.98954,90305.98954
2021-10-27T00:00:00+00:00,1inch,3.948586531,5922879796,715521845,5922879796,130766399.5,0.022078179,599.8416835,72.46472035,599.8416835,72.46472035,66301090.4,,530578.5843,530578.5843
2021-10-26T00:00:00+00:00,1inch,4.053224342,6079836513,732558368.4,6079836513,139062714,0.022872772,1561.014684,188.0863684,1561.014684,188.0863684,70454022.22,787748.6722,9325.53733,9325.53733
2021-10-25T00:00:00+00:00,1inch,3.835179501,5752769251,691808863.3,5752769251,130643809.8,0.022709725,1491.628699,179.3782976,1491.628699,179.3782976,80602758.09,,11690.84922,11690.84922
2021-10-24T00:00:00+00:00,1inch,4.012525159,6018787739,725011829.3,6018787739,110263608.4,0.018319903,1548.304571,186.505851,1548.304571,186.505851,83196633.82,729062.0584,9186.507577,9186.507577
2021-10-23T00:00:00+00:00,1inch,4.046376121,6069564182,731273075.1,6069564182,180417654,0.029724977,1582.134596,190.6186995,1582.134596,190.6186995,90851977.3,,4675.979344,4675.979344
2021-10-22T00:00:00+00:00,1inch,4.141921917,6212882875,750180444.5,6212882875,245892846.7,0.039577898,1613.456636,194.8183541,1613.456636,194.8183541,88613059.95,1355646.923,11892.7826,11892.7826
2021-10-21T00:00:00+00:00,1inch,4.207564858,6311347288,761896541.1,6311347288,228695788.1,0.036235653,1671.181588,201.7425778,1671.181588,201.7425778,85476173.37,,22613.78268,22613.78268
2021-10-20T00:00:00+00:00,1inch,3.74104649,5611569736,678193856,5611569736,156238017.8,0.027842124,1557.798172,188.2698066,1557.798172,188.2698066,85714250.34,1734559.528,17185.53106,17185.53106
2021-10-19T00:00:00+00:00,1inch,3.442755765,5164133647,624923523.6,5164133647,188517804.5,0.036505214,1499.613506,181.4716311,1499.613506,181.4716311,81796221.52,,11533.55265,11533.55265
2021-10-18T00:00:00+00:00,1inch,3.502597424,5253896136,637422307.3,5253896136,188109466.5,0.035803804,1570.762864,190.5708189,1570.762864,190.5708189,81588352.26,1390380.954,10326.49563,10326.49563
2021-10-17T00:00:00+00:00,1inch,3.25336775,4880051625,589134526.6,4880051625,168258708.9,0.034478879,1497.428072,180.7740258,1497.428072,180.7740258,91418748.95,,20647.28289,20647.28289
2021-10-16T00:00:00+00:00,1inch,3.25336775,4880051625,589134526.6,4880051625,168258708.9,0.034478879,1520.808111,183.5965345,1520.808111,183.5965345,93294296.97,777180.9509,6615.612964,6615.612964
2021-10-15T00:00:00+00:00,1inch,3.354556421,5031834631,606514697.2,5031834631,239715242.8,0.04763973,1553.338043,187.2323758,1553.338043,187.2323758,89397330.35,,14996.83629,14996.83629
2021-10-14T00:00:00+00:00,1inch,2.892116924,4338175386,535648097.4,4338175386,88765351.67,0.020461448,1358.112048,167.6903467,1358.112048,167.6903467,88365660.18,1738781.075,14243.82981,14243.82981
2021-10-13T00:00:00+00:00,1inch,2.892116924,4338175386,523115042.9,4338175386,84353231.1,0.019444403,1420.018575,171.2316843,1420.018575,171.2316843,78797814.24,,6371.605721,6371.605721
2021-10-12T00:00:00+00:00,1inch,2.903181246,4354771869,522370055.8,4354771869,72850529.54,0.016728897,1404.130151,168.430303,1404.130151,168.430303,78366324.78,1132367.833,10556.86001,10556.86001
2021-10-11T00:00:00+00:00,1inch,2.962632301,4443948451,534769887.2,4443948451,67210130.97,0.015123967,1466.021791,176.416157,1466.021791,176.416157,77531055.86,,7982.64431,7982.64431
2021-10-10T00:00:00+00:00,1inch,3.199980334,4799970502,579282101.5,4799970502,60447140.37,0.012593232,1497.18535,180.6870845,1497.18535,180.6870845,77094057.94,1093142.847,8145.164292,8145.164292
2021-10-09T00:00:00+00:00,1inch,3.157617688,4736426532,569925056.4,4736426532,97344406.27,0.020552289,1404.346512,168.9823034,1404.346512,168.9823034,98608201.68,,2547.837931,2547.837931
2021-10-08T00:00:00+00:00,1inch,3.137930835,4706896253,566598292.2,4706896253,112873537.1,0.02398046,1333.376266,160.5067702,1333.376266,160.5067702,99787310.76,773591.18,9837.889192,9837.889192
2021-10-07T00:00:00+00:00,1inch,3.124157124,4686235685,563988319.1,4686235685,136345909.3,0.029094975,1289.179812,155.1527503,1289.179812,155.1527503,93476053.6,,7649.618771,7649.618771
2021-10-06T00:00:00+00:00,1inch,3.275500703,4913251055,592431868.7,4913251055,142191780.9,0.028940467,1290.593369,155.6176619,1290.593369,155.6176619,93476053.6,1959659.119,13130.48679,13130.48679
2021-10-05T00:00:00+00:00,1inch,3.081771992,4622657988,556855419.8,4622657988,146898169.2,0.031777858,1244.48798,149.9137246,1244.48798,149.9137246,93829982.9,,5254.334159,5254.334159
2021-10-04T00:00:00+00:00,1inch,3.081771992,4622657988,556855419.8,4622657988,146898169.2,0.031777858,1223.728454,147.412987,1223.728454,147.412987,94721139.53,1548155.009,11706.18478,11706.18478
2021-10-03T00:00:00+00:00,1inch,3.059450134,4589175201,551723106.1,4589175201,160543182,0.034983014,1213.316376,145.8681899,1213.316376,145.8681899,102266845.5,,5701.491357,5701.491357
2021-10-02T00:00:00+00:00,1inch,2.919038479,4378557718,525733465.7,4378557718,148317363.2,0.033873566,1147.347638,137.7620415,1147.347638,137.7620415,83537714.99,1039143.576,6964.10249,6964.10249
2021-10-01T00:00:00+00:00,1inch,2.552189858,3828284787,460783005,3828284787,81525821.6,0.021295652,984.1929303,118.4601985,984.1929303,118.4601985,81232494.69,,10171.17001,10171.17001
2021-09-30T00:00:00+00:00,1inch,2.502943145,3754414718,450464357.3,3754414718,94021207.08,0.02504284,957.6070976,114.8961684,957.6070976,114.8961684,74939879.51,995902.5917,6447.864806,6447.864806
2021-09-29T00:00:00+00:00,1inch,2.375269148,3562903722,429537844.7,3562903722,79007094.51,0.022174917,892.6402197,107.6152448,892.6402197,107.6152448,70466689.19,,9358.070348,9358.070348
2021-09-28T00:00:00+00:00,1inch,2.521022053,3781533079,457448282.1,3781533079,124459722.1,0.032912504,965.4889607,116.7942359,965.4889607,116.7942359,75318492.29,1080329.28,9061.306906,9061.306906
2021-09-27T00:00:00+00:00,1inch,2.681672613,4022508919,484443766.7,4022508919,150293406.3,0.037363101,1036.306646,124.8057631,1036.306646,124.8057631,78732183.16,,12219.99267,12219.99267
2021-09-26T00:00:00+00:00,1inch,2.505318058,3757977087,451997837.2,3757977087,59183131.39,0.015748667,961.4069111,115.6350436,961.4069111,115.6350436,73679144.84,2318699.147,22749.83897,22749.83897
2021-09-25T00:00:00+00:00,1inch,2.545227849,3817841774,458689059.6,3817841774,98840353.89,0.025889065,1029.077138,123.6369794,1029.077138,123.6369794,65165249.53,,6090.112294,6090.112294
2021-09-24T00:00:00+00:00,1inch,2.779080372,4168620558,501984533.8,4168620558,105166286.2,0.025228078,1102.093185,132.713862,1102.093185,132.713862,61257714.79,1279498.956,14292.95395,14292.95395
2021-09-23T00:00:00+00:00,1inch,2.617629015,3926443522,471693805.1,3926443522,87593784.13,0.022308683,1047.508562,125.83991,1047.508562,125.83991,35038233.52,,4852.663897,4852.663897
2021-09-22T00:00:00+00:00,1inch,2.303854159,3455781238,415170327.2,3455781238,93783440.96,0.02713813,909.0594316,109.212498,909.0594316,109.212498,34475333.68,428109.7581,5894.979519,5894.979519
2021-09-21T00:00:00+00:00,1inch,2.570742099,3856113149,462516842,3856113149,108524031,0.028143373,1002.853219,120.2860201,1002.853219,120.2860201,32303954.88,,5600.346342,5600.346342
2021-09-20T00:00:00+00:00,1inch,2.970894997,4456342496,537300029.2,4456342496,62078065.56,0.013930273,1144.803218,138.0286194,1144.803218,138.0286194,34358970.66,951369.4757,7807.383894,7807.383894
2021-09-19T00:00:00+00:00,1inch,3.128215323,4692322984,564437143.7,4692322984,79786708.37,0.017003669,1190.672349,143.2253709,1190.672349,143.2253709,38728979.31,,3715.280723,3715.280723
2021-09-18T00:00:00+00:00,1inch,3.104736961,4657105442,562915384.3,4657105442,93909241.55,0.020164723,1143.888728,138.2645445,1143.888728,138.2645445,39797519.66,362856.8128,3139.122498,3139.122498
2021-09-17T00:00:00+00:00,1inch,3.340201566,5010302349,602184539.5,5010302349,190647625.5,0.038051122,1178.263126,141.614575,1178.263126,141.614575,39606633.16,,3035.142689,3035.142689
2021-09-16T00:00:00+00:00,1inch,3.293163931,4939745897,591434565.9,4939745897,124125220.8,0.025127855,1090.654935,130.5838482,1090.654935,130.5838482,41560358.72,1472633.401,16392.10141,16392.10141
2021-09-15T00:00:00+00:00,1inch,3.073453851,4610180777,553394002.5,4610180777,90436641.74,0.019616724,1021.78555,122.6524561,1021.78555,122.6524561,40531874.41,,9207.247787,9207.247787
2021-09-14T00:00:00+00:00,1inch,2.853316912,4279975368,514814162.7,4279975368,63000200.54,0.014719758,959.1470444,115.3704029,959.1470444,115.3704029,40322669.31,1072288.863,11166.46198,11166.46198
2021-09-13T00:00:00+00:00,1inch,2.992365888,4488548831,540852673.3,4488548831,63327000.83,0.014108569,1027.545985,123.815294,1027.545985,123.815294,39090579.99,,2416.607706,2416.607706
2021-09-12T00:00:00+00:00,1inch,2.908114081,4362171122,525086875.9,4362171122,51466539.51,0.011798377,975.9577261,117.4787919,975.9577261,117.4787919,41575162.15,816644.7079,10311.47124,10311.47124
2021-09-11T00:00:00+00:00,1inch,2.875417439,4313126159,518283911.8,4313126159,78901390.92,0.018293319,981.6519269,117.9595454,981.6519269,117.9595454,40871839.95,,4602.805834,4602.805834
