datetime,project,price,market_cap,market_cap_circulating,market_cap_fully_diluted,volume,vol_mc,pe,pe_circulating,ps,ps_circulating,tvl,gmv,revenue,revenue_supply_side,revenue_protocol
2022-05-25T00:00:00+00:00,SpookySwap,4.268912776,58338961.99,41497997.82,58338961.99,1344135.084,0.023040093,3.760605469,2.675014985,0.56409082,0.401252248,240633144,47141538.34,94283.07669,80140.61519,14142.4615
2022-05-24T00:00:00+00:00,SpookySwap,4.352559436,59482077.26,42357758.36,59482077.26,2998554.534,0.050411059,3.803429066,2.708458359,0.57051436,0.406268754,237528154.8,68138255.5,136276.511,115835.0344,20441.47665
2022-05-23T00:00:00+00:00,SpookySwap,4.519876249,61768628.81,43523230.44,61768628.81,2522614.595,0.040839738,3.952591423,2.785063399,0.592888713,0.41775951,230796317.3,122692073.1,245384.1462,208576.5243,36807.62193
2022-05-22T00:00:00+00:00,SpookySwap,4.294512269,58688804.66,41712039.88,58688804.66,2755919.576,0.046958182,3.780204045,2.686713808,0.567030607,0.403007071,218367557.8,92034999.93,184069.9999,156459.4999,27610.49998
2022-05-21T00:00:00+00:00,SpookySwap,4.069923577,55619575.61,39955386.5,55619575.61,2060615.343,0.037048383,3.552942467,2.552324212,0.53294137,0.382848632,210041276.2,111305260.6,222610.5213,189218.9431,33391.57819
2022-05-20T00:00:00+00:00,SpookySwap,4.090518159,55901021.15,39535484.86,55901021.15,2703957.156,0.048370443,3.55799257,2.516357635,0.533698885,0.377453645,207989767,65906235.66,131812.4713,112040.6006,19771.8707
2022-05-19T00:00:00+00:00,SpookySwap,3.846553976,52567006.64,37292074.04,52567006.64,1500040.243,0.028535774,3.279643268,2.32664379,0.49194649,0.348996569,224378506.3,76443759.6,152887.5192,129954.3913,22933.12788
2022-05-18T00:00:00+00:00,SpookySwap,4.322441661,59070487.74,41705969.61,59070487.74,2100162.052,0.035553491,3.655552949,2.580956854,0.548332942,0.387143528,214635212,77772739.86,155545.4797,132213.6578,23331.82196
2022-05-17T00:00:00+00:00,SpookySwap,4.374084492,59776238.67,42420497.06,59776238.67,2472915.02,0.041369532,3.668668064,2.603488046,0.55030021,0.390523207,214635212,78420217.85,156840.4357,133314.3703,23526.06536
2022-05-16T00:00:00+00:00,SpookySwap,4.728148377,64614875.71,45673465.65,64614875.71,2518002.547,0.038969394,3.948916076,2.791318265,0.592337411,0.41869774,229855911.9,133347190.9,266694.3818,226690.2245,40004.15727
2022-05-15T00:00:00+00:00,SpookySwap,4.472738239,61124440.77,42628430.64,61124440.77,2967190.07,0.048543431,3.733147508,2.603512075,0.559972126,0.390526811,214198257.7,135778982.4,271557.9649,230824.2701,40733.69473
2022-05-14T00:00:00+00:00,SpookySwap,3.775203789,51591934.99,36341737.73,51591934.99,3872620.483,0.075062517,3.120061501,2.197794225,0.468009225,0.329669134,214198257.7,126906027,253812.054,215740.2459,38071.80811
2022-05-13T00:00:00+00:00,SpookySwap,3.819693089,52199925.75,36460057.58,52199925.75,4446182.621,0.085176033,3.138279344,2.191992497,0.470741902,0.328798875,238524468.4,230476184.8,460952.3697,391809.5142,69142.85545
2022-05-12T00:00:00+00:00,SpookySwap,3.410688003,46610462.25,33362328.85,46610462.25,6890526.158,0.147832178,2.854255518,2.042987918,0.428138328,0.306448188,238524468.4,285757379.1,571514.7581,485787.5444,85727.21372
2022-05-11T00:00:00+00:00,SpookySwap,4.912843856,67138924.14,46751281.11,67138924.14,3310483.447,0.049307961,4.209184188,2.931008439,0.631377628,0.439651266,377889440,416760424.8,833520.8496,708492.7221,125028.1274
2022-05-10T00:00:00+00:00,SpookySwap,5.109419967,69825333.27,49147577.34,69825333.27,2373404.136,0.033990588,4.676663661,3.291737801,0.701499549,0.49376067,437078989.5,175042266.3,350084.5326,297571.8527,52512.67989
2022-05-09T00:00:00+00:00,SpookySwap,6.250412246,85418133.76,59784815.65,85418133.76,1546900.156,0.01810974,5.783508917,4.047922838,0.867526338,0.607188426,437301269.3,176408655.2,352817.3104,299894.7139,52922.59656
2022-05-08T00:00:00+00:00,SpookySwap,6.404030157,87517476.13,61104056.8,87517476.13,530666.0395,0.006063544,5.962403711,4.162906326,0.894360557,0.624435949,453995494.8,100940136.2,201880.2724,171598.2315,30282.04086
2022-05-07T00:00:00+00:00,SpookySwap,6.648213278,90854482.65,63283079.64,90854482.65,2816275.293,0.030997648,6.098375982,4.247715707,0.914756397,0.637157356,453995494.8,75999508.46,151999.0169,129199.1644,22799.85254
2022-05-06T00:00:00+00:00,SpookySwap,6.756973841,92340804.51,64724780.49,92340804.51,2839621.468,0.030751535,5.797055644,4.063351582,0.869558347,0.609502737,456095895.6,89183679.41,178367.3588,151612.255,26755.10382
2022-05-05T00:00:00+00:00,SpookySwap,8.135099082,111174264.1,76974023.07,111174264.1,2952314.106,0.026555733,6.875321037,4.760284447,1.031298155,0.714042667,509632672.2,120455538.2,240911.0763,204774.4149,36136.66145
2022-05-04T00:00:00+00:00,SpookySwap,6.887900706,94130051.05,65429947.8,94130051.05,3005159.857,0.031925616,5.802734572,4.033490006,0.870410186,0.605023501,476634888.2,107600196.5,215200.393,182920.3341,32280.05895
2022-05-03T00:00:00+00:00,SpookySwap,6.987613982,95492732.68,66749165.82,95492732.68,2897188.302,0.030339359,5.822488922,4.06990425,0.873373338,0.610485637,474208012.7,98839730.97,197679.4619,168027.5426,29651.91929
2022-05-02T00:00:00+00:00,SpookySwap,6.670361547,91157160.9,62159513.22,91157160.9,5135459.47,0.056336325,5.485674247,3.740647883,0.822851137,0.561097182,474208012.7,130840411.3,261680.8226,222428.6992,39252.12338
2022-05-01T00:00:00+00:00,SpookySwap,5.207553689,71166428.71,49122463.83,71166428.71,4828962.39,0.067854499,4.203144719,2.90121098,0.630471708,0.435181647,428345609.2,194623561.9,389247.1238,330860.0553,58387.06858
2022-04-30T00:00:00+00:00,SpookySwap,6.779654548,92650759.05,64353549.77,92650759.05,4287375.493,0.046274586,5.458321029,3.791251552,0.818748154,0.568687733,638470358.7,234817553.2,469635.1065,399189.8405,70445.26597
2022-04-29T00:00:00+00:00,SpookySwap,8.766816885,119807319.5,83169209.76,119807319.5,1681498.883,0.014035026,7.213941377,5.007855996,1.082091207,0.751178399,638470358.7,211011791.4,422023.5828,358720.0454,63303.53742
2022-04-28T00:00:00+00:00,SpookySwap,8.834682722,120734774.1,83369045.76,120734774.1,2055576.563,0.017025555,7.349500711,5.074932767,1.102425107,0.761239915,637338874.6,261988800.1,523977.6003,445380.9602,78596.64004
2022-04-27T00:00:00+00:00,SpookySwap,8.858689367,121062848.9,83443018.56,121062848.9,3231758.781,0.026694885,7.538410379,5.195877372,1.130761557,0.779381606,669353112.7,89247325.94,178494.6519,151720.4541,26774.19778
2022-04-26T00:00:00+00:00,SpookySwap,9.29769633,127062318,87851713.85,127062318,3187728.625,0.025087915,7.850043611,5.427571255,1.177506542,0.814135688,669648466.1,116192515.6,232385.0313,197527.2766,34857.75469
2022-04-25T00:00:00+00:00,SpookySwap,9.657770539,131983092.2,91658552.85,131983092.2,851856.7424,0.006454287,8.108692976,5.631259666,1.216303946,0.84468895,686034059.4,139787174.5,279574.3491,237638.1967,41936.15236
2022-04-24T00:00:00+00:00,SpookySwap,9.897938689,135265230.1,93252447.59,135265230.1,1124932.25,0.008316492,8.181786251,5.640559609,1.227267938,0.846083941,687229638.8,82779490.71,165558.9814,140725.1342,24833.84721
2022-04-23T00:00:00+00:00,SpookySwap,10.05572197,137421496.5,94365197.52,137421496.5,1740870.772,0.012668111,8.227889417,5.649963288,1.234183413,0.847494493,704035949.1,64828575.53,129657.1511,110208.5784,19448.57266
2022-04-22T00:00:00+00:00,SpookySwap,10.40904571,142250018.7,97801654.35,142250018.7,1662233.015,0.011685292,8.464166313,5.819397957,1.269624947,0.872909694,733023339.5,93794307.01,187588.614,159450.3219,28138.2921
2022-04-21T00:00:00+00:00,SpookySwap,10.97291643,149955875.9,102560092.6,149955875.9,1755609.686,0.011707508,8.845333746,6.049634552,1.326800062,0.907445183,732247623.7,128614967.8,257229.9355,218645.4452,38584.49033
2022-04-20T00:00:00+00:00,SpookySwap,10.80184406,147618000.9,101343502.7,147618000.9,1951431.21,0.013219466,8.557850732,5.875181641,1.28367761,0.881277246,717640337.2,127409072.9,254818.1458,216595.4239,38222.72187
2022-04-19T00:00:00+00:00,SpookySwap,10.2287745,139786432.3,95251903.49,139786432.3,1743510.776,0.012472675,8.162212771,5.561815194,1.224331916,0.834272279,705822224.4,155615478.3,311230.9566,264546.3131,46684.64348
2022-04-18T00:00:00+00:00,SpookySwap,9.809506993,134056722.6,91669866.05,134056722.6,906587.2641,0.006762714,7.85311145,5.370067691,1.177966717,0.805510154,747321881.6,113485749,226971.4979,192925.7732,34045.72469
2022-04-17T00:00:00+00:00,SpookySwap,10.05427243,137401687,93686172.05,137401687,869991.9835,0.006331742,8.050296936,5.489026521,1.20754454,0.823353978,760211573.8,115880189.4,231760.3789,196996.322,34764.05683
2022-04-16T00:00:00+00:00,SpookySwap,10.23719649,139901527.2,95096467.03,139901527.2,1551956.9,0.011093209,8.14683643,5.537719118,1.222025465,0.830657868,760211573.8,97945866.78,195891.7336,166507.9735,29383.76003
2022-04-15T00:00:00+00:00,SpookySwap,10.47602305,143165331,97270797.45,143165331,1263208.6,0.008823425,8.151662501,5.538482723,1.222749375,0.830772408,717238405.6,136389595.5,272779.1911,231862.3124,40916.87866
2022-04-14T00:00:00+00:00,SpookySwap,10.83550881,148078063.4,100713623.8,148078063.4,2025518.092,0.013678718,8.305548658,5.648925196,1.245832299,0.847338779,677587439.7,181675291,363350.5819,308847.9946,54502.58729
2022-04-13T00:00:00+00:00,SpookySwap,10.49429764,143415071.5,97296040.29,143415071.5,2343343.612,0.016339591,8.023037072,5.443010486,1.203455561,0.816451573,677587439.7,154577909.4,309155.8189,262782.446,46373.37283
2022-04-12T00:00:00+00:00,SpookySwap,9.874657834,134947074,92032125.79,134947074,3115253.462,0.023085002,7.518263915,5.127356897,1.127739587,0.769103535,660004746.1,144658463,289316.9261,245919.3871,43397.53891
2022-04-11T00:00:00+00:00,SpookySwap,11.11004819,151829918.5,102477259.2,151829918.5,4665800.602,0.030730443,8.445027935,5.699952453,1.26675419,0.854992868,749544659.9,178294753.1,356589.5061,303101.0802,53488.42592
2022-04-10T00:00:00+00:00,SpookySwap,12.2578458,167515720.7,111823962.9,167515720.7,2621280.705,0.015647968,9.258051737,6.180148523,1.388707761,0.927022278,732026612.6,127995594.9,255991.1898,217592.5114,38398.67847
2022-04-09T00:00:00+00:00,SpookySwap,11.82864765,161650298.8,110120884.7,161650298.8,2907937.265,0.017989062,8.77834835,5.980066191,1.316752252,0.897009929,769189438.2,129369162.7,258738.3254,219927.5766,38810.74881
2022-04-08T00:00:00+00:00,SpookySwap,13.0842149,178808880.8,120359245.5,178808880.8,2365233.065,0.013227716,9.571703252,6.442873399,1.435755488,0.96643101,760808625.2,150635547.1,301271.0942,256080.4301,45190.66413
2022-04-07T00:00:00+00:00,SpookySwap,12.61601485,172410459,116781918.2,172410459,2590127.628,0.015023031,9.14500022,6.194349656,1.371750033,0.929152448,823179881.4,163201554,326403.1079,277442.6417,48960.46619
2022-04-06T00:00:00+00:00,SpookySwap,13.76597885,188125867,126615355.5,188125867,2225144.248,0.011827955,9.733054164,6.550689347,1.459958125,0.982603402,880944695.6,367815894.8,735631.7896,625287.0212,110344.7684
2022-04-05T00:00:00+00:00,SpookySwap,14.77239851,201879598.1,136218912,201879598.1,1817468.522,0.009002735,10.23650282,6.907113398,1.535475423,1.03606701,924089451.3,157449452.5,314898.905,267664.0692,47234.83575
2022-04-04T00:00:00+00:00,SpookySwap,15.40860884,210574048.4,140955661.4,210574048.4,1779645.149,0.008451398,10.55974614,7.068563349,1.58396192,1.060284502,904797312.1,135070558,270141.1161,229619.9487,40521.16741
2022-04-03T00:00:00+00:00,SpookySwap,14.67346203,200527532.1,134874759.5,200527532.1,2537115.007,0.012652203,9.747399516,6.556098065,1.462109927,0.98341471,956304413.4,158276362.7,316552.7255,269069.8167,47482.90882
2022-04-02T00:00:00+00:00,SpookySwap,14.95225183,204337473.5,136987288.1,204337473.5,3786174.294,0.018529026,9.492931056,6.364035236,1.423939658,0.954605285,894633186.5,160171543.9,320343.0878,272291.6246,48051.46317
2022-04-01T00:00:00+00:00,SpookySwap,13.87000515,189547490.3,127616694.8,189547490.3,3164306.679,0.016694005,8.256282836,5.558709983,1.238442425,0.833806497,919085992.9,219848127,439696.254,373741.8159,65954.4381
2022-03-31T00:00:00+00:00,SpookySwap,13.97109954,190929046.3,127966657.9,190929046.3,3203472.978,0.016778343,8.065802423,5.405954722,1.209870364,0.810893208,910355586.1,206659158.4,413318.3168,351320.5692,61997.74751
2022-03-30T00:00:00+00:00,SpookySwap,13.81653525,188816770.8,126031652.3,188816770.8,2403326.16,0.012728351,7.73645667,5.16393969,1.160468501,0.774590953,910355586.1,131066567,262133.134,222813.1639,39319.9701
2022-03-29T00:00:00+00:00,SpookySwap,14.21064171,194202629.7,130242898.1,194202629.7,2522744.071,0.012990267,7.582589664,5.085299075,1.13738845,0.762794861,934652593.5,160015500.4,320031.0008,272026.3507,48004.65013
2022-03-28T00:00:00+00:00,SpookySwap,14.12082854,192975242.9,128949919.8,192975242.9,2059236.8,0.01067099,7.249973685,4.844577528,1.087496053,0.726686629,925060697.3,157763879.5,315527.7591,268198.5952,47329.16386
2022-03-27T00:00:00+00:00,SpookySwap,14.01339123,191507004.6,127176662.1,191507004.6,3590451.437,0.018748408,6.858403063,4.554553032,1.028760459,0.683182955,904432693.4,125124131.7,250248.2634,212711.0239,37537.2395
2022-03-26T00:00:00+00:00,SpookySwap,14.04712937,191968070,127690231.8,191968070,2108408.029,0.010983118,6.442255339,4.285155743,0.966338301,0.642773361,861017002.6,141827101.1,283654.2023,241106.0719,42548.13034
2022-03-25T00:00:00+00:00,SpookySwap,13.72450936,187559144.9,124560137.1,187559144.9,2085351.194,0.011118366,5.992842262,3.97991393,0.898926339,0.596987089,840924206.5,212188717.8,424377.4356,360720.8202,63656.61534
2022-03-24T00:00:00+00:00,SpookySwap,13.51921806,184753634,122899578.7,184753634,2169925.858,0.01174497,5.827315241,3.876376189,0.874097286,0.581456428,832007818,130746500.4,261493.0007,222269.0506,39223.95011
2022-03-23T00:00:00+00:00,SpookySwap,13.1797657,180114678,120517127.1,180114678,2177065.16,0.012087106,5.534848163,3.703440536,0.830227224,0.55551608,819860377.2,94337479.17,188674.9583,160373.7146,28301.24375
2022-03-22T00:00:00+00:00,SpookySwap,12.87921,176007283.8,116417427,176007283.8,4222280.045,0.023989235,5.31916656,3.518284423,0.797874984,0.527742663,813221560.8,135399141.1,270798.2822,230178.5399,40619.74233
2022-03-21T00:00:00+00:00,SpookySwap,12.5576653,171613054,113560453.9,171613054,2309965.818,0.013460315,5.133926964,3.397242007,0.770089045,0.509586301,813221560.8,212504402,425008.804,361257.4834,63751.3206
2022-03-20T00:00:00+00:00,SpookySwap,14.07164519,192303103.2,126893555.8,192303103.2,2125873.523,0.011054806,5.724423727,3.777331046,0.858663559,0.566599657,837169039.6,92480004.71,184960.0094,157216.008,27744.00141
2022-03-19T00:00:00+00:00,SpookySwap,13.63909458,186391866.5,122601089.5,186391866.5,2999202.045,0.016090842,5.428453958,3.57061916,0.814268094,0.535592874,754618671.5,139896711.7,279793.4235,237824.41,41969.01352
2022-03-18T00:00:00+00:00,SpookySwap,13.22590194,180745176,119024963.1,180745176,3121720.888,0.017271393,5.196095136,3.421751251,0.77941427,0.513262688,759338565.2,112743898.6,225487.7972,191664.6277,33823.16959
2022-03-17T00:00:00+00:00,SpookySwap,13.84766345,189242168.7,121376177.7,189242168.7,4199000.273,0.022188502,5.039326228,3.232124002,0.755898934,0.4848186,759338565.2,145491392.1,290982.7842,247335.3666,43647.41763
2022-03-16T00:00:00+00:00,SpookySwap,12.73798359,174077283.7,114586187.2,174077283.7,5371641.921,0.0308578,4.262841565,2.806010934,0.639426235,0.42090164,683879096.4,208418633,416837.266,354311.6761,62525.5899
2022-03-15T00:00:00+00:00,SpookySwap,11.03876225,150855724.9,99911259.29,150855724.9,3587724.849,0.023782491,3.686940467,2.44184876,0.55304107,0.366277314,692037865.1,211722719.9,423445.4398,359928.6239,63516.81597
2022-03-14T00:00:00+00:00,SpookySwap,11.38534553,155592132,101771415.9,155592132,3457057.86,0.022218719,3.779947498,2.472429706,0.566992125,0.370864456,729593174.4,194867297.7,389734.5955,331274.4061,58460.18932
2022-03-13T00:00:00+00:00,SpookySwap,12.07686363,165042418.4,108830745,165042418.4,4423475.542,0.026802052,3.963726346,2.613723766,0.594558952,0.392058565,775763010,175477888.6,350955.7771,298312.4106,52643.36657
2022-03-12T00:00:00+00:00,SpookySwap,11.93162553,163057594.5,107337199.8,163057594.5,5107854.327,0.031325461,3.599734785,2.369625609,0.539960218,0.355443841,767434235.5,152976958.3,305953.9165,260060.829,45893.08748
2022-03-11T00:00:00+00:00,SpookySwap,13.2642114,181268712.9,118346922.6,181268712.9,8215415.903,0.045321753,3.529736889,2.304498616,0.529460533,0.345674792,875690134.5,210976687.9,421953.3758,358660.3695,63293.00638
2022-03-10T00:00:00+00:00,SpookySwap,14.46914024,197735270.5,129266338.2,197735270.5,2787613.675,0.014097706,3.1407431,2.053211644,0.471111465,0.307981747,847870528.1,218759719.8,437519.4396,371891.5237,65627.91595
2022-03-09T00:00:00+00:00,SpookySwap,14.41024248,196930373.8,128198270.8,196930373.8,3194151.819,0.016219701,2.839901618,1.848726887,0.425985243,0.277309033,847870528.1,204768217.7,409536.4353,348105.97,61430.4653
2022-03-08T00:00:00+00:00,SpookySwap,14.09676429,192646380.8,125439944.8,192646380.8,5966572.819,0.030971632,2.715378076,1.768093823,0.407306711,0.265214073,827205696.3,199325669,398651.338,338853.6373,59797.70069
2022-03-07T00:00:00+00:00,SpookySwap,15.40055764,210464020.7,136639969.9,210464020.7,12426939.66,0.059045435,2.933164734,1.904304307,0.43997471,0.285645646,1094122860,297840521.6,595681.0431,506328.8867,89352.15647
2022-03-06T00:00:00+00:00,SpookySwap,18.53206999,253259268.5,164069223.9,253259268.5,2915972.59,0.011513784,3.505925512,2.27124749,0.525888827,0.340687123,1041356816,479072040.1,958144.0801,814422.4681,143721.612
2022-03-05T00:00:00+00:00,SpookySwap,18.00315603,246031130.3,159372042.4,246031130.3,3891739.948,0.015818079,3.444566399,2.231293176,0.51668496,0.334693976,1136854285,219637388.3,439274.7765,373383.5601,65891.21648
2022-03-04T00:00:00+00:00,SpookySwap,19.21936446,262651834.6,169931961.8,262651834.6,7237584.367,0.027555811,3.664639908,2.370969348,0.549695986,0.355645402,1180257467,313769196.4,627538.3928,533407.6339,94130.75892
2022-03-03T00:00:00+00:00,SpookySwap,23.60173249,322541276.2,208305655,322541276.2,7434930.256,0.023051097,4.518421909,2.918115928,0.677763286,0.437717389,1104546596,428022019.5,856044.039,727637.4332,128406.6059
2022-03-02T00:00:00+00:00,SpookySwap,22.81760521,311825392.8,201021952.3,311825392.8,6470792.891,0.020751334,4.40878431,2.8421753,0.661317647,0.426326295,1104923392,565788836.3,1131577.673,961841.0217,169736.6509
2022-03-01T00:00:00+00:00,SpookySwap,23.29555428,318357044.7,202708982,318357044.7,8256358.833,0.025934274,4.579287592,2.915791378,0.686893139,0.437368707,975027412.8,421831257,843662.514,717113.1369,126549.3771
2022-02-28T00:00:00+00:00,SpookySwap,20.65202353,282230553.5,181593771.7,282230553.5,6641315.855,0.023531527,4.097380892,2.636351171,0.614607134,0.395452676,1069332975,414650323.8,829300.6477,704905.5505,124395.0972
2022-02-27T00:00:00+00:00,SpookySwap,25.0598962,342468541.5,219436564.4,342468541.5,4950113.157,0.014454213,4.986744602,3.195254368,0.74801169,0.479288155,1069332975,472362414.3,944724.8287,803016.1044,141708.7243
2022-02-26T00:00:00+00:00,SpookySwap,22.16822873,302951013.9,194121067.2,302951013.9,5827640.788,0.019236248,4.384513224,2.809452179,0.657676984,0.421417827,1052557363,444740414.8,889480.8295,756058.7051,133422.1244
2022-02-25T00:00:00+00:00,SpookySwap,19.39495352,265051434.8,169867940.8,265051434.8,13015185.14,0.049104375,3.806414834,2.439480662,0.570962225,0.365922099,955547913.2,527386268.7,1054772.537,896556.6567,158215.8806
2022-02-24T00:00:00+00:00,SpookySwap,16.73951597,228762225.3,142054654.8,228762225.3,6128177.595,0.026788416,3.280094602,2.036842865,0.49201419,0.30552643,1091960835,656030351.8,1312060.704,1115251.598,196809.1056
2022-02-23T00:00:00+00:00,SpookySwap,15.4712989,211430770.8,130636384.1,211430770.8,5294780.247,0.025042619,3.051320321,1.88531429,0.457698048,0.282797144,1169281913,566179658.2,1132359.316,962505.4189,169853.8975
2022-02-22T00:00:00+00:00,SpookySwap,14.88535971,203423325.8,125563443.8,203423325.8,6040218.703,0.029692852,2.946176899,1.818533426,0.441926535,0.272780014,1220202184,327572930.8,655145.8616,556873.9823,98271.87924
2022-02-21T00:00:00+00:00,SpookySwap,18.79214446,256813446.1,158972441.4,256813446.1,2335778.346,0.009095234,3.632579561,2.248636316,0.544886934,0.337295447,1220202184,367755262.5,735510.5249,625183.9462,110326.5787
2022-02-20T00:00:00+00:00,SpookySwap,19.72202723,269521224.2,165798324.9,269521224.2,1468365.083,0.00544805,3.76643849,2.316957391,0.564965774,0.347543609,1288061639,249287403,498574.8061,423788.5852,74786.22091
2022-02-19T00:00:00+00:00,SpookySwap,19.95944259,272765742.4,167714604.7,272765742.4,2631857.277,0.009648782,3.788907257,2.329673357,0.568336089,0.349451004,1269415775,231085551.6,462171.1032,392845.4377,69325.66548
2022-02-18T00:00:00+00:00,SpookySwap,19.54782608,267140591.3,164770730.5,267140591.3,2268845.204,0.008493075,3.671123857,2.264327397,0.550668579,0.33964911,1269459351,259554859.6,519109.7191,441243.2613,77866.45787
